ticker,subindustry,market_cap
VERI,software_and_services,550.8
VERO,health_care_equipment_and_services,82.6
VERX,software_and_services,2281.9
VHNA,diversified_financials,248.3
VIEW,capital_goods,330.0
VIRC,commercial_and_professional_services,50.6
VITL,consumer_staples,496.9
VNDA,pharmaceuticals_biotechnology_and_life_sciences,633.4
VORB,capital_goods,2143.5
VRAY,health_care_equipment_and_services,624.3
VRCA,pharmaceuticals_biotechnology_and_life_sciences,209.7
VRNA,pharmaceuticals_biotechnology_and_life_sciences,241.5
VSTM,pharmaceuticals_biotechnology_and_life_sciences,309.3
VWE,consumer_staples,645.9
WIMI,media_and_entertainment,222.2
WINA,retailing,789.6
WINC,diversified_financials,35.2
WKEY,semiconductors_and_semiconductor_equipment,47.0
WLDN,commercial_and_professional_services,365.2
WLFC,capital_goods,192.1
WSTG,technology_hardware_and_equipment,143.6
WVE,pharmaceuticals_biotechnology_and_life_sciences,121.1
WVFC,banks,26.1
WWAC,diversified_financials,284.3
XELB,retailing,30.5
XENE,pharmaceuticals_biotechnology_and_life_sciences,1764.4
XENT,health_care_equipment_and_services,945.0
XGN,pharmaceuticals_biotechnology_and_life_sciences,106.8
XNCR,pharmaceuticals_biotechnology_and_life_sciences,1574.6
XOMA,pharmaceuticals_biotechnology_and_life_sciences,285.2
XOS,capital_goods,484.8
YI,consumer_staples,170.7
YJ,retailing,219.7
ZLAB,pharmaceuticals_biotechnology_and_life_sciences,4350.0
ZNTL,pharmaceuticals_biotechnology_and_life_sciences,1133.1
ZYNE,pharmaceuticals_biotechnology_and_life_sciences,68.4
AAL,transportation,12724.0
AAON,capital_goods,2766.2
AAPL,technology_hardware_and_equipment,2731874.4
AAWW,transportation,2015.0
ABCB,banks,2941.9
ABCL,pharmaceuticals_biotechnology_and_life_sciences,2461.6
ABCM,pharmaceuticals_biotechnology_and_life_sciences,4119.2
ABMD,health_care_equipment_and_services,14720.8
ABNB,consumer_services,107800.4
ABOS,pharmaceuticals_biotechnology_and_life_sciences,160.3
ABSI,pharmaceuticals_biotechnology_and_life_sciences,719.9
ABST,software_and_services,413.7
ABUS,pharmaceuticals_biotechnology_and_life_sciences,388.2
ACAD,pharmaceuticals_biotechnology_and_life_sciences,3501.3
ACB,pharmaceuticals_biotechnology_and_life_sciences,751.5
ACCD,health_care_equipment_and_services,927.4
ACGL,insurance,18364.6
ACHC,health_care_equipment_and_services,6734.5
ACHL,pharmaceuticals_biotechnology_and_life_sciences,104.4
ACIW,software_and_services,3284.5
ACLS,semiconductors_and_semiconductor_equipment,1930.6
ACLX,pharmaceuticals_biotechnology_and_life_sciences,450.3
ACOR,pharmaceuticals_biotechnology_and_life_sciences,20.7
ACRS,pharmaceuticals_biotechnology_and_life_sciences,996.9
ACT,banks,3875.6
ACTG,commercial_and_professional_services,211.0
ACVA,commercial_and_professional_services,2208.0
ADAP,pharmaceuticals_biotechnology_and_life_sciences,301.2
ADBE,software_and_services,206199.0
ADI,semiconductors_and_semiconductor_equipment,84944.5
ADP,software_and_services,96442.4
ADPT,pharmaceuticals_biotechnology_and_life_sciences,1464.0
ADSK,software_and_services,44287.4
ADTN,technology_hardware_and_equipment,891.1
ADUS,health_care_equipment_and_services,1426.8
ADV,media_and_entertainment,1753.2
AEIS,technology_hardware_and_equipment,2927.7
AEP,utilities,51649.1
AFIB,health_care_equipment_and_services,27.3
AFRM,software_and_services,10533.4
AFYA,consumer_services,1323.0
AGFS,chemicals,95.4
AGIO,pharmaceuticals_biotechnology_and_life_sciences,1422.8
AGNC,diversified_financials,6199.7
AGYS,software_and_services,935.5
AIMC,capital_goods,2395.5
AKAM,software_and_services,19523.7
AKRO,pharmaceuticals_biotechnology_and_life_sciences,399.8
AKUS,pharmaceuticals_biotechnology_and_life_sciences,124.6
AKYA,pharmaceuticals_biotechnology_and_life_sciences,414.9
ALCO,consumer_staples,325.1
ALEC,pharmaceuticals_biotechnology_and_life_sciences,931.2
ALGM,semiconductors_and_semiconductor_equipment,4742.1
ALGN,health_care_equipment_and_services,33456.0
ALGS,pharmaceuticals_biotechnology_and_life_sciences,62.8
ALGT,transportation,2945.4
ALHC,health_care_equipment_and_services,1988.5
ALKS,pharmaceuticals_biotechnology_and_life_sciences,4651.4
ALKT,software_and_services,1159.8
ALLK,pharmaceuticals_biotechnology_and_life_sciences,262.9
ALLO,pharmaceuticals_biotechnology_and_life_sciences,1141.4
ALLT,software_and_services,238.6
ALNY,pharmaceuticals_biotechnology_and_life_sciences,19459.8
ALRM,software_and_services,3026.7
ALTR,software_and_services,4677.1
ALVR,pharmaceuticals_biotechnology_and_life_sciences,336.7
ALXO,pharmaceuticals_biotechnology_and_life_sciences,632.2
AMAT,semiconductors_and_semiconductor_equipment,103410.2
AMBA,semiconductors_and_semiconductor_equipment,3508.5
AMCX,media_and_entertainment,1688.7
AMD,semiconductors_and_semiconductor_equipment,157041.9
AMED,health_care_equipment_and_services,4889.8
AMGN,pharmaceuticals_biotechnology_and_life_sciences,135245.1
AMKR,semiconductors_and_semiconductor_equipment,4834.3
AMLX,pharmaceuticals_biotechnology_and_life_sciences,624.9
AMNB,banks,399.7
AMPH,pharmaceuticals_biotechnology_and_life_sciences,1905.6
AMRK,diversified_financials,1014.3
AMRS,chemicals,1360.9
AMSC,capital_goods,194.1
AMSF,insurance,908.7
AMTB,banks,1010.3
AMTI,pharmaceuticals_biotechnology_and_life_sciences,196.7
AMWD,capital_goods,783.6
AMYT,pharmaceuticals_biotechnology_and_life_sciences,470.8
AMZN,retailing,1608161.9
ANAB,pharmaceuticals_biotechnology_and_life_sciences,617.6
ANAT,insurance,5085.2
ANDE,consumer_staples,1890.3
ANGI,media_and_entertainment,2633.5
ANGN,pharmaceuticals_biotechnology_and_life_sciences,50.9
ANGO,health_care_equipment_and_services,931.5
ANIK,pharmaceuticals_biotechnology_and_life_sciences,337.9
ANNX,pharmaceuticals_biotechnology_and_life_sciences,90.6
ANSS,software_and_services,25364.6
ANTX,pharmaceuticals_biotechnology_and_life_sciences,262.4
AOSL,semiconductors_and_semiconductor_equipment,1254.2
AOUT,consumer_durables_and_apparel,186.4
APA,energy,15400.1
APEI,consumer_services,412.2
API,software_and_services,834.3
APLD,software_and_services,298.1
APLS,pharmaceuticals_biotechnology_and_life_sciences,5553.9
APOG,capital_goods,1175.6
APP,software_and_services,18637.2
APPH,consumer_staples,458.8
APRE,pharmaceuticals_biotechnology_and_life_sciences,34.5
APTX,pharmaceuticals_biotechnology_and_life_sciences,69.7
APYX,health_care_equipment_and_services,180.1
ARAV,pharmaceuticals_biotechnology_and_life_sciences,47.6
ARAY,health_care_equipment_and_services,325.5
ARBK,software_and_services,426.0
ARCB,transportation,1806.1
ARCE,consumer_services,1209.8
ARGX,pharmaceuticals_biotechnology_and_life_sciences,17562.6
ARHS,retailing,1120.5
AROW,banks,506.4
ARQT,pharmaceuticals_biotechnology_and_life_sciences,1046.9
ARVL,automobiles_and_components,2005.8
ARVN,pharmaceuticals_biotechnology_and_life_sciences,3525.5
ARWR,pharmaceuticals_biotechnology_and_life_sciences,4797.4
ASMB,pharmaceuticals_biotechnology_and_life_sciences,94.8
ASML,semiconductors_and_semiconductor_equipment,244064.1
ASND,pharmaceuticals_biotechnology_and_life_sciences,6235.9
ASO,retailing,3634.8
ASPS,real_estate,189.2
ASTE,capital_goods,928.2
ASTR,capital_goods,980.0
ASTS,telecommunication_services,426.7
ASYS,semiconductors_and_semiconductor_equipment,133.3
ATEC,health_care_equipment_and_services,1269.3
ATHA,pharmaceuticals_biotechnology_and_life_sciences,436.4
ATLC,diversified_financials,707.0
ATNI,telecommunication_services,622.8
ATNX,pharmaceuticals_biotechnology_and_life_sciences,76.2
ATRA,pharmaceuticals_biotechnology_and_life_sciences,734.5
ATRI,health_care_equipment_and_services,1317.2
ATRO,capital_goods,369.1
ATSG,transportation,2426.8
ATVI,media_and_entertainment,61716.3
AUB,banks,2829.8
AUDC,technology_hardware_and_equipment,812.5
AUR,commercial_and_professional_services,5681.0
AUTL,pharmaceuticals_biotechnology_and_life_sciences,330.0
AVAH,health_care_equipment_and_services,583.8
AVAV,capital_goods,2573.1
AVDX,software_and_services,1747.9
AVGO,semiconductors_and_semiconductor_equipment,243997.0
AVID,technology_hardware_and_equipment,1598.7
AVIR,pharmaceuticals_biotechnology_and_life_sciences,531.0
AVNW,technology_hardware_and_equipment,358.4
AVO,consumer_staples,930.9
AVPT,software_and_services,905.7
AVRO,pharmaceuticals_biotechnology_and_life_sciences,47.8
AVT,technology_hardware_and_equipment,3797.2
AVXL,pharmaceuticals_biotechnology_and_life_sciences,825.3
AXNX,health_care_equipment_and_services,3004.2
AXON,capital_goods,9229.4
AXTI,semiconductors_and_semiconductor_equipment,271.4
AY,utilities,3700.8
AZN,pharmaceuticals_biotechnology_and_life_sciences,211544.7
AZPN,software_and_services,10787.2
AZTA,pharmaceuticals_biotechnology_and_life_sciences,6018.5
BAND,telecommunication_services,725.9
BANF,banks,2778.1
BANR,banks,1967.9
BASE,software_and_services,804.4
BBBY,retailing,1373.7
BBIO,pharmaceuticals_biotechnology_and_life_sciences,1594.2
BBQ,consumer_services,156.5
BBSI,commercial_and_professional_services,551.1
BCEL,pharmaceuticals_biotechnology_and_life_sciences,102.3
BCML,banks,301.7
BCOR,diversified_financials,1002.0
BCOV,software_and_services,309.4
BCPC,chemicals,4284.8
BCRX,pharmaceuticals_biotechnology_and_life_sciences,1887.2
BCYC,pharmaceuticals_biotechnology_and_life_sciences,740.0
BDTX,pharmaceuticals_biotechnology_and_life_sciences,119.0
BEAM,pharmaceuticals_biotechnology_and_life_sciences,3021.9
BECN,capital_goods,4319.6
BFIN,banks,138.1
BFST,banks,529.9
BGCP,diversified_financials,1438.6
BGFV,retailing,358.8
BGNE,pharmaceuticals_biotechnology_and_life_sciences,18163.2
BGRY,capital_goods,527.5
BHF,insurance,4257.6
BIDU,media_and_entertainment,43749.0
BIIB,pharmaceuticals_biotechnology_and_life_sciences,32775.6
BILI,media_and_entertainment,9263.1
BIOX,chemicals,521.2
BIRD,consumer_durables_and_apparel,797.2
BJRI,consumer_services,692.8
BKNG,consumer_services,91563.1
BKR,energy,35538.4
BL,software_and_services,4149.9
BLFY,banks,346.3
BLI,pharmaceuticals_biotechnology_and_life_sciences,394.7
BLKB,software_and_services,3035.9
BLMN,consumer_services,1980.8
BLU,pharmaceuticals_biotechnology_and_life_sciences,894.4
BLUE,pharmaceuticals_biotechnology_and_life_sciences,301.4
BMBL,media_and_entertainment,3520.2
BMEA,pharmaceuticals_biotechnology_and_life_sciences,121.1
BMRN,pharmaceuticals_biotechnology_and_life_sciences,14899.1
BNTX,pharmaceuticals_biotechnology_and_life_sciences,38740.4
BOKF,banks,6289.5
BOLT,pharmaceuticals_biotechnology_and_life_sciences,81.7
BOOM,energy,564.1
BPMC,pharmaceuticals_biotechnology_and_life_sciences,3980.8
BPOP,banks,6295.9
BPRN,banks,187.0
BRAG,consumer_services,112.6
BRKL,banks,1175.5
BRKR,pharmaceuticals_biotechnology_and_life_sciences,9329.9
BRP,insurance,1389.9
BRY,energy,978.8
BRZE,software_and_services,4381.0
BSET,consumer_durables_and_apparel,166.2
BSRR,banks,364.8
BSVN,banks,203.7
BSY,software_and_services,13896.2
BTRS,software_and_services,1167.8
BUSE,banks,1373.8
BVS,health_care_equipment_and_services,774.5
BYND,consumer_staples,2689.7
BZ,media_and_entertainment,9143.0
BZUN,retailing,538.0
CABA,pharmaceuticals_biotechnology_and_life_sciences,43.5
CAC,banks,699.6
CACC,diversified_financials,8917.1
CAKE,consumer_services,1985.0
CALA,pharmaceuticals_biotechnology_and_life_sciences,35.0
CALB,banks,190.2
CALM,consumer_staples,2716.2
CALT,pharmaceuticals_biotechnology_and_life_sciences,492.3
CAMP,technology_hardware_and_equipment,214.3
CAR,transportation,15342.6
CARE,banks,443.0
CARG,media_and_entertainment,4722.6
CASA,technology_hardware_and_equipment,555.0
CASH,banks,1491.0
CASS,software_and_services,555.6
CASY,consumer_staples,7905.9
CATY,banks,3323.7
CBAY,pharmaceuticals_biotechnology_and_life_sciences,254.0
CBNK,banks,311.5
CBRL,consumer_services,2862.1
CBSH,banks,8778.4
CBTX,banks,726.9
CCB,banks,584.3
CCBG,banks,428.6
CCCC,pharmaceuticals_biotechnology_and_life_sciences,459.6
CCEP,consumer_staples,22639.0
CCMP,semiconductors_and_semiconductor_equipment,5145.4
CCNE,banks,441.6
CCOI,telecommunication_services,3081.4
CCRN,health_care_equipment_and_services,808.8
CCSI,software_and_services,1173.8
CCXI,pharmaceuticals_biotechnology_and_life_sciences,1508.2
CD,software_and_services,1908.1
CDK,software_and_services,6354.3
CDNS,software_and_services,43320.9
CDW,technology_hardware_and_equipment,23473.4
CDXS,pharmaceuticals_biotechnology_and_life_sciences,1143.6
CECE,commercial_and_professional_services,175.6
CEG,utilities,21791.8
CENT,consumer_staples,2378.6
CENX,metals_and_mining,2363.8
CERN,health_care_equipment_and_services,27474.3
CERT,health_care_equipment_and_services,3370.4
CEVA,semiconductors_and_semiconductor_equipment,835.3
CFB,banks,734.0
CFFI,banks,177.7
CFFN,banks,1411.0
CFLT,software_and_services,11062.8
CG,diversified_financials,15895.2
CGC,pharmaceuticals_biotechnology_and_life_sciences,2341.2
CGEM,pharmaceuticals_biotechnology_and_life_sciences,494.3
CGNT,software_and_services,554.5
CGNX,technology_hardware_and_equipment,12516.7
CHCO,banks,1181.2
CHDN,consumer_services,8152.9
CHEF,consumer_staples,1306.5
CHK,energy,11735.5
CHKP,software_and_services,18484.2
CHMG,banks,217.6
CHNG,health_care_equipment_and_services,7337.3
CHRW,transportation,13085.5
CHTR,media_and_entertainment,106805.0
CHUY,consumer_services,495.3
CHX,energy,5245.0
CIFR,software_and_services,848.2
CIGI,real_estate,5510.9
CIH,commercial_and_professional_services,88.6
CINF,insurance,22275.3
CLAR,consumer_durables_and_apparel,837.4
CLBK,banks,2333.6
CLBT,software_and_services,1033.0
CLNE,energy,1590.2
CLOV,health_care_equipment_and_services,1434.0
CLVS,pharmaceuticals_biotechnology_and_life_sciences,320.9
CMAX,health_care_equipment_and_services,656.1
CMCO,capital_goods,1120.1
CME,diversified_financials,84140.8
CMPR,commercial_and_professional_services,1623.5
CMPS,pharmaceuticals_biotechnology_and_life_sciences,532.8
CMTL,technology_hardware_and_equipment,395.9
CNDT,software_and_services,1211.7
CNOB,banks,1238.0
CNSL,telecommunication_services,722.6
CNTA,pharmaceuticals_biotechnology_and_life_sciences,866.9
CNXC,software_and_services,8142.9
CNXN,technology_hardware_and_equipment,1364.5
COCO,consumer_staples,558.4
COGT,pharmaceuticals_biotechnology_and_life_sciences,369.7
COHR,technology_hardware_and_equipment,6635.7
COHU,semiconductors_and_semiconductor_equipment,1296.2
COIN,diversified_financials,33200.7
COKE,consumer_staples,4601.4
COLB,banks,2442.4
COLL,pharmaceuticals_biotechnology_and_life_sciences,619.1
COLM,consumer_durables_and_apparel,5665.3
COMM,technology_hardware_and_equipment,1360.8
CONN,retailing,396.3
CORZ,software_and_services,2441.4
COST,consumer_staples,263408.2
COUP,software_and_services,7451.8
COWN,diversified_financials,665.6
CPIX,pharmaceuticals_biotechnology_and_life_sciences,38.6
CPRT,commercial_and_professional_services,28599.4
CPSI,health_care_equipment_and_services,485.6
CPZ,diversified_financials,382.6
CRAI,commercial_and_professional_services,622.7
CRBU,pharmaceuticals_biotechnology_and_life_sciences,496.2
CRCT,consumer_durables_and_apparel,3091.5
CRDO,semiconductors_and_semiconductor_equipment,1697.1
CRMT,retailing,566.9
CRNC,software_and_services,1292.9
CRNT,technology_hardware_and_equipment,176.1
CRNX,pharmaceuticals_biotechnology_and_life_sciences,1234.3
CROX,consumer_durables_and_apparel,4755.7
CRSR,technology_hardware_and_equipment,1871.6
CRTO,media_and_entertainment,1624.7
CRTX,pharmaceuticals_biotechnology_and_life_sciences,130.2
CRUS,semiconductors_and_semiconductor_equipment,4480.6
CRVL,health_care_equipment_and_services,3137.3
CRWD,software_and_services,52767.4
CSCO,technology_hardware_and_equipment,215310.5
CSGP,commercial_and_professional_services,25014.6
CSGS,software_and_services,2015.3
CSII,health_care_equipment_and_services,887.5
CSIQ,semiconductors_and_semiconductor_equipment,2184.7
CSTE,capital_goods,362.0
CSTR,banks,462.3
CSWI,capital_goods,1762.1
CSX,transportation,76882.1
CTAS,commercial_and_professional_services,42870.0
CTBI,banks,734.3
CTG,software_and_services,149.9
CTKB,pharmaceuticals_biotechnology_and_life_sciences,1397.5
CTLP,software_and_services,386.7
CTMX,pharmaceuticals_biotechnology_and_life_sciences,144.5
CTRE,real_estate,1646.9
CTRN,retailing,275.3
CTSH,software_and_services,44973.6
CTXS,software_and_services,12835.6
CUTR,health_care_equipment_and_services,1211.5
CVBF,banks,3340.8
CVCO,consumer_durables_and_apparel,2266.9
CVET,health_care_equipment_and_services,2248.4
CVGI,capital_goods,250.5
CVGW,consumer_staples,677.4
CVLG,transportation,321.9
CVLT,software_and_services,2892.4
CVRX,health_care_equipment_and_services,101.4
CWCO,utilities,170.7
CWST,commercial_and_professional_services,4538.6
CYBR,software_and_services,7047.4
CYCN,pharmaceuticals_biotechnology_and_life_sciences,41.7
CYT,pharmaceuticals_biotechnology_and_life_sciences,120.2
CYTK,pharmaceuticals_biotechnology_and_life_sciences,3243.2
CYXT,software_and_services,2333.9
CZR,consumer_services,15363.4
DADA,retailing,2129.1
DAKT,technology_hardware_and_equipment,165.0
DAWN,pharmaceuticals_biotechnology_and_life_sciences,682.1
DBTX,pharmaceuticals_biotechnology_and_life_sciences,57.1
DBVT,pharmaceuticals_biotechnology_and_life_sciences,159.5
DBX,software_and_services,8760.9
DCBO,software_and_services,1620.1
DCOM,banks,1427.7
DCPH,pharmaceuticals_biotechnology_and_life_sciences,586.7
DCT,software_and_services,2373.5
DDI,media_and_entertainment,569.9
DDOG,software_and_services,43093.5
DFH,consumer_durables_and_apparel,1661.3
DGII,technology_hardware_and_equipment,711.4
DH,health_care_equipment_and_services,2524.9
DHC,real_estate,662.0
DIOD,semiconductors_and_semiconductor_equipment,3403.7
DISH,media_and_entertainment,17721.9
DKNG,consumer_services,6898.4
DLO,software_and_services,8175.2
DLTH,retailing,413.2
DLTR,retailing,38689.7
DMRC,software_and_services,541.2
DNAY,pharmaceuticals_biotechnology_and_life_sciences,120.5
DNLI,pharmaceuticals_biotechnology_and_life_sciences,3479.1
DNUT,consumer_services,2399.6
DOCU,software_and_services,20289.9
DOOO,consumer_durables_and_apparel,6821.9
DORM,automobiles_and_components,3015.6
DOX,software_and_services,10163.1
DOYU,media_and_entertainment,613.1
DRTT,capital_goods,107.1
DRVN,commercial_and_professional_services,4494.2
DSEY,chemicals,2583.8
DSGN,pharmaceuticals_biotechnology_and_life_sciences,799.2
DSGX,software_and_services,5296.2
DSP,software_and_services,93.0
DTIL,pharmaceuticals_biotechnology_and_life_sciences,156.9
DUOL,consumer_services,3479.8
DWSN,energy,48.3
DXCM,health_care_equipment_and_services,48257.4
DXPE,capital_goods,484.5
DYN,pharmaceuticals_biotechnology_and_life_sciences,462.8
